Using cuda for training.
Training:Epoch[010/030] Iteration[095/454] Loss: 0.0033 Acc:99.94%
Training:Epoch[010/030] Iteration[096/454] Loss: 0.0012 Acc:99.94%
Training:Epoch[010/030] Iteration[097/454] Loss: 0.0025 Acc:99.94%
Training:Epoch[010/030] Iteration[098/454] Loss: 0.0020 Acc:99.94%
Training:Epoch[010/030] Iteration[099/454] Loss: 0.0028 Acc:99.94%
Training:Epoch[010/030] Iteration[100/454] Loss: 0.0019 Acc:99.94%
Training:Epoch[010/030] Iteration[101/454] Loss: 0.0006 Acc:99.94%
Training:Epoch[010/030] Iteration[102/454] Loss: 0.0007 Acc:99.94%
Training:Epoch[010/030] Iteration[103/454] Loss: 0.0003 Acc:99.94%
Training:Epoch[010/030] Iteration[104/454] Loss: 0.0026 Acc:99.94%
Training:Epoch[010/030] Iteration[105/454] Loss: 0.0020 Acc:99.94%
Training:Epoch[010/030] Iteration[106/454] Loss: 0.0007 Acc:99.94%
Training:Epoch[010/030] Iteration[107/454] Loss: 0.0023 Acc:99.94%
Training:Epoch[010/030] Iteration[108/454] Loss: 0.0048 Acc:99.94%
Training:Epoch[010/030] Iteration[109/454] Loss: 0.0042 Acc:99.94%
Training:Epoch[010/030] Iteration[110/454] Loss: 0.0029 Acc:99.94%
Training:Epoch[010/030] Iteration[111/454] Loss: 0.0004 Acc:99.94%
Training:Epoch[010/030] Iteration[112/454] Loss: 0.0019 Acc:99.94%
Training:Epoch[010/030] Iteration[113/454] Loss: 0.0022 Acc:99.94%
Training:Epoch[010/030] Iteration[114/454] Loss: 0.0031 Acc:99.94%
Training:Epoch[010/030] Iteration[115/454] Loss: 0.0005 Acc:99.94%
Training:Epoch[010/030] Iteration[116/454] Loss: 0.0020 Acc:99.94%
Training:Epoch[010/030] Iteration[117/454] Loss: 0.0015 Acc:99.94%
Training:Epoch[010/030] Iteration[118/454] Loss: 0.0006 Acc:99.94%
Training:Epoch[010/030] Iteration[119/454] Loss: 0.0012 Acc:99.94%
Training:Epoch[010/030] Iteration[120/454] Loss: 0.0018 Acc:99.94%
Training:Epoch[010/030] Iteration[121/454] Loss: 0.0008 Acc:99.94%
Training:Epoch[010/030] Iteration[122/454] Loss: 0.0007 Acc:99.94%
Training:Epoch[010/030] Iteration[123/454] Loss: 0.0006 Acc:99.94%
Training:Epoch[010/030] Iteration[124/454] Loss: 0.0019 Acc:99.94%
Training:Epoch[010/030] Iteration[125/454] Loss: 0.0014 Acc:99.94%
Training:Epoch[010/030] Iteration[126/454] Loss: 0.0007 Acc:99.94%
Training:Epoch[010/030] Iteration[127/454] Loss: 0.0011 Acc:99.94%
Training:Epoch[010/030] Iteration[128/454] Loss: 0.0002 Acc:99.94%
Training:Epoch[010/030] Iteration[129/454] Loss: 0.0009 Acc:99.94%
Training:Epoch[010/030] Iteration[130/454] Loss: 0.0003 Acc:99.94%
Training:Epoch[010/030] Iteration[131/454] Loss: 0.0039 Acc:99.94%
Training:Epoch[010/030] Iteration[132/454] Loss: 0.0006 Acc:99.94%
Training:Epoch[010/030] Iteration[133/454] Loss: 0.0014 Acc:99.94%
Training:Epoch[010/030] Iteration[134/454] Loss: 0.0012 Acc:99.94%
Training:Epoch[010/030] Iteration[135/454] Loss: 0.0019 Acc:99.94%
Training:Epoch[010/030] Iteration[136/454] Loss: 0.0007 Acc:99.94%
Training:Epoch[010/030] Iteration[137/454] Loss: 0.0025 Acc:99.94%
Training:Epoch[010/030] Iteration[138/454] Loss: 0.0005 Acc:99.94%
Training:Epoch[010/030] Iteration[139/454] Loss: 0.0031 Acc:99.94%
Training:Epoch[010/030] Iteration[140/454] Loss: 0.0003 Acc:99.94%
Training:Epoch[010/030] Iteration[141/454] Loss: 0.0031 Acc:99.94%
Training:Epoch[010/030] Iteration[142/454] Loss: 0.0009 Acc:99.94%
Training:Epoch[010/030] Iteration[143/454] Loss: 0.0027 Acc:99.94%
Training:Epoch[010/030] Iteration[144/454] Loss: 0.0005 Acc:99.94%
Training:Epoch[010/030] Iteration[145/454] Loss: 0.0006 Acc:99.94%
Training:Epoch[010/030] Iteration[146/454] Loss: 0.0021 Acc:99.94%
Training:Epoch[010/030] Iteration[147/454] Loss: 0.0014 Acc:99.94%
Training:Epoch[010/030] Iteration[148/454] Loss: 0.0012 Acc:99.94%
Training:Epoch[010/030] Iteration[149/454] Loss: 0.0016 Acc:99.94%
Training:Epoch[010/030] Iteration[150/454] Loss: 0.0008 Acc:99.94%
Training:Epoch[010/030] Iteration[151/454] Loss: 0.0024 Acc:99.94%
Training:Epoch[010/030] Iteration[152/454] Loss: 0.0031 Acc:99.94%
Training:Epoch[010/030] Iteration[153/454] Loss: 0.0012 Acc:99.94%
Training:Epoch[010/030] Iteration[154/454] Loss: 0.0010 Acc:99.94%
Training:Epoch[010/030] Iteration[155/454] Loss: 0.0004 Acc:99.94%
Training:Epoch[010/030] Iteration[156/454] Loss: 0.0007 Acc:99.94%
Training:Epoch[010/030] Iteration[157/454] Loss: 0.0005 Acc:99.94%
Training:Epoch[010/030] Iteration[158/454] Loss: 0.0020 Acc:99.94%
Training:Epoch[010/030] Iteration[159/454] Loss: 0.0015 Acc:99.94%
Training:Epoch[010/030] Iteration[160/454] Loss: 0.0037 Acc:99.94%
Training:Epoch[010/030] Iteration[161/454] Loss: 0.0014 Acc:99.94%
Training:Epoch[010/030] Iteration[162/454] Loss: 0.0006 Acc:99.94%
Training:Epoch[010/030] Iteration[163/454] Loss: 0.0010 Acc:99.94%
Training:Epoch[010/030] Iteration[164/454] Loss: 0.0024 Acc:99.94%
Training:Epoch[010/030] Iteration[165/454] Loss: 0.0013 Acc:99.94%
Training:Epoch[010/030] Iteration[166/454] Loss: 0.0009 Acc:99.94%
Training:Epoch[010/030] Iteration[167/454] Loss: 0.0049 Acc:99.94%
Training:Epoch[010/030] Iteration[168/454] Loss: 0.0032 Acc:99.94%
Training:Epoch[010/030] Iteration[169/454] Loss: 0.0041 Acc:99.94%
Training:Epoch[010/030] Iteration[170/454] Loss: 0.0001 Acc:99.94%
Training:Epoch[010/030] Iteration[171/454] Loss: 0.0030 Acc:99.94%
Training:Epoch[010/030] Iteration[172/454] Loss: 0.0017 Acc:99.94%
Training:Epoch[010/030] Iteration[173/454] Loss: 0.0009 Acc:99.94%
Training:Epoch[010/030] Iteration[174/454] Loss: 0.0016 Acc:99.94%
Training:Epoch[010/030] Iteration[175/454] Loss: 0.0034 Acc:99.94%
Training:Epoch[010/030] Iteration[176/454] Loss: 0.0013 Acc:99.94%
Training:Epoch[010/030] Iteration[177/454] Loss: 0.0032 Acc:99.94%
Training:Epoch[010/030] Iteration[178/454] Loss: 0.0024 Acc:99.94%
Training:Epoch[010/030] Iteration[179/454] Loss: 0.0014 Acc:99.94%
Training:Epoch[010/030] Iteration[180/454] Loss: 0.0011 Acc:99.94%
Training:Epoch[010/030] Iteration[181/454] Loss: 0.0015 Acc:99.94%
Training:Epoch[010/030] Iteration[182/454] Loss: 0.0012 Acc:99.94%
Training:Epoch[010/030] Iteration[183/454] Loss: 0.0009 Acc:99.94%
Training:Epoch[010/030] Iteration[184/454] Loss: 0.0011 Acc:99.94%
Training:Epoch[010/030] Iteration[185/454] Loss: 0.0009 Acc:99.94%
Training:Epoch[010/030] Iteration[186/454] Loss: 0.0016 Acc:99.94%
Training:Epoch[010/030] Iteration[187/454] Loss: 0.0009 Acc:99.94%
Training:Epoch[010/030] Iteration[188/454] Loss: 0.0006 Acc:99.94%
Training:Epoch[010/030] Iteration[189/454] Loss: 0.0016 Acc:99.94%
Training:Epoch[010/030] Iteration[190/454] Loss: 0.0006 Acc:99.94%
Training:Epoch[010/030] Iteration[191/454] Loss: 0.0017 Acc:99.94%
Training:Epoch[010/030] Iteration[192/454] Loss: 0.0004 Acc:99.94%
Training:Epoch[010/030] Iteration[193/454] Loss: 0.0011 Acc:99.94%
Training:Epoch[010/030] Iteration[194/454] Loss: 0.0007 Acc:99.94%
Training:Epoch[010/030] Iteration[195/454] Loss: 0.0015 Acc:99.94%
Training:Epoch[010/030] Iteration[196/454] Loss: 0.0004 Acc:99.94%
Training:Epoch[010/030] Iteration[197/454] Loss: 0.0025 Acc:99.94%
Training:Epoch[010/030] Iteration[198/454] Loss: 0.0028 Acc:99.94%
Training:Epoch[010/030] Iteration[199/454] Loss: 0.0008 Acc:99.94%
Training:Epoch[010/030] Iteration[200/454] Loss: 0.0017 Acc:99.94%
Training:Epoch[010/030] Iteration[201/454] Loss: 0.0011 Acc:99.94%
Training:Epoch[010/030] Iteration[202/454] Loss: 0.0016 Acc:99.94%
Training:Epoch[010/030] Iteration[203/454] Loss: 0.0016 Acc:99.94%
Training:Epoch[010/030] Iteration[204/454] Loss: 0.0040 Acc:99.94%
Training:Epoch[010/030] Iteration[205/454] Loss: 0.0016 Acc:99.94%
Training:Epoch[010/030] Iteration[206/454] Loss: 0.0009 Acc:99.94%
Training:Epoch[010/030] Iteration[207/454] Loss: 0.0011 Acc:99.94%
Training:Epoch[010/030] Iteration[208/454] Loss: 0.0003 Acc:99.94%
Training:Epoch[010/030] Iteration[209/454] Loss: 0.0004 Acc:99.94%
Training:Epoch[010/030] Iteration[210/454] Loss: 0.0022 Acc:99.94%
Training:Epoch[010/030] Iteration[211/454] Loss: 0.0016 Acc:99.94%
Training:Epoch[010/030] Iteration[212/454] Loss: 0.0018 Acc:99.94%
Training:Epoch[010/030] Iteration[213/454] Loss: 0.0007 Acc:99.94%
Training:Epoch[010/030] Iteration[214/454] Loss: 0.0021 Acc:99.94%
Training:Epoch[010/030] Iteration[215/454] Loss: 0.0045 Acc:99.94%
Training:Epoch[010/030] Iteration[216/454] Loss: 0.0030 Acc:99.94%
Training:Epoch[010/030] Iteration[217/454] Loss: 0.0015 Acc:99.94%
Training:Epoch[010/030] Iteration[218/454] Loss: 0.0020 Acc:99.94%
Training:Epoch[010/030] Iteration[219/454] Loss: 0.0010 Acc:99.94%
Training:Epoch[010/030] Iteration[220/454] Loss: 0.0010 Acc:99.94%
Training:Epoch[010/030] Iteration[221/454] Loss: 0.0050 Acc:99.94%
Training:Epoch[010/030] Iteration[222/454] Loss: 0.0011 Acc:99.94%
Training:Epoch[010/030] Iteration[223/454] Loss: 0.0021 Acc:99.94%
Training:Epoch[010/030] Iteration[224/454] Loss: 0.0052 Acc:99.94%
Training:Epoch[010/030] Iteration[225/454] Loss: 0.0024 Acc:99.94%
Training:Epoch[010/030] Iteration[226/454] Loss: 0.0013 Acc:99.94%
Training:Epoch[010/030] Iteration[227/454] Loss: 0.0004 Acc:99.94%
Training:Epoch[010/030] Iteration[228/454] Loss: 0.0008 Acc:99.94%
Training:Epoch[010/030] Iteration[229/454] Loss: 0.0038 Acc:99.94%
Training:Epoch[010/030] Iteration[230/454] Loss: 0.0033 Acc:99.94%
Training:Epoch[010/030] Iteration[231/454] Loss: 0.0012 Acc:99.94%
Training:Epoch[010/030] Iteration[232/454] Loss: 0.0026 Acc:99.94%
Training:Epoch[010/030] Iteration[233/454] Loss: 0.0025 Acc:99.94%
Training:Epoch[010/030] Iteration[234/454] Loss: 0.0045 Acc:99.94%
Training:Epoch[010/030] Iteration[235/454] Loss: 0.0013 Acc:99.94%
Training:Epoch[010/030] Iteration[236/454] Loss: 0.0012 Acc:99.94%
Training:Epoch[010/030] Iteration[237/454] Loss: 0.0040 Acc:99.94%
Training:Epoch[010/030] Iteration[238/454] Loss: 0.0056 Acc:99.94%
Training:Epoch[010/030] Iteration[239/454] Loss: 0.0031 Acc:99.94%
Training:Epoch[010/030] Iteration[240/454] Loss: 0.0014 Acc:99.94%
Training:Epoch[010/030] Iteration[241/454] Loss: 0.0025 Acc:99.94%
Training:Epoch[010/030] Iteration[242/454] Loss: 0.0033 Acc:99.94%
Training:Epoch[010/030] Iteration[243/454] Loss: 0.0021 Acc:99.94%
Training:Epoch[010/030] Iteration[244/454] Loss: 0.0065 Acc:99.94%
Training:Epoch[010/030] Iteration[245/454] Loss: 0.0035 Acc:99.94%
Training:Epoch[010/030] Iteration[246/454] Loss: 0.0025 Acc:99.94%
Training:Epoch[010/030] Iteration[247/454] Loss: 0.0013 Acc:99.94%
Training:Epoch[010/030] Iteration[248/454] Loss: 0.0028 Acc:99.94%
Training:Epoch[010/030] Iteration[249/454] Loss: 0.0029 Acc:99.94%
Training:Epoch[010/030] Iteration[250/454] Loss: 0.0049 Acc:99.94%
Training:Epoch[010/030] Iteration[251/454] Loss: 0.0036 Acc:99.94%
Training:Epoch[010/030] Iteration[252/454] Loss: 0.0033 Acc:99.94%
Training:Epoch[010/030] Iteration[253/454] Loss: 0.0015 Acc:99.94%
Training:Epoch[010/030] Iteration[254/454] Loss: 0.0010 Acc:99.94%
Training:Epoch[010/030] Iteration[255/454] Loss: 0.0032 Acc:99.94%
Training:Epoch[010/030] Iteration[256/454] Loss: 0.0026 Acc:99.94%
Training:Epoch[010/030] Iteration[257/454] Loss: 0.0088 Acc:99.94%
Training:Epoch[010/030] Iteration[258/454] Loss: 0.0030 Acc:99.94%
Training:Epoch[010/030] Iteration[259/454] Loss: 0.0048 Acc:99.94%
Training:Epoch[010/030] Iteration[260/454] Loss: 0.0053 Acc:99.94%
Training:Epoch[010/030] Iteration[261/454] Loss: 0.0041 Acc:99.94%
Training:Epoch[010/030] Iteration[262/454] Loss: 0.0028 Acc:99.93%
Training:Epoch[010/030] Iteration[263/454] Loss: 0.0016 Acc:99.93%
Training:Epoch[010/030] Iteration[264/454] Loss: 0.0010 Acc:99.94%
Training:Epoch[010/030] Iteration[265/454] Loss: 0.0028 Acc:99.94%
Training:Epoch[010/030] Iteration[266/454] Loss: 0.0017 Acc:99.94%
Training:Epoch[010/030] Iteration[267/454] Loss: 0.0028 Acc:99.94%
Training:Epoch[010/030] Iteration[268/454] Loss: 0.0021 Acc:99.93%
Training:Epoch[010/030] Iteration[269/454] Loss: 0.0022 Acc:99.93%
Training:Epoch[010/030] Iteration[270/454] Loss: 0.0031 Acc:99.93%
Training:Epoch[010/030] Iteration[271/454] Loss: 0.0021 Acc:99.93%
Training:Epoch[010/030] Iteration[272/454] Loss: 0.0019 Acc:99.93%
Training:Epoch[010/030] Iteration[273/454] Loss: 0.0016 Acc:99.93%
Training:Epoch[010/030] Iteration[274/454] Loss: 0.0005 Acc:99.93%
Training:Epoch[010/030] Iteration[275/454] Loss: 0.0013 Acc:99.93%
Training:Epoch[010/030] Iteration[276/454] Loss: 0.0020 Acc:99.93%
Training:Epoch[010/030] Iteration[277/454] Loss: 0.0020 Acc:99.93%
Training:Epoch[010/030] Iteration[278/454] Loss: 0.0026 Acc:99.93%
Training:Epoch[010/030] Iteration[279/454] Loss: 0.0018 Acc:99.93%
Training:Epoch[010/030] Iteration[280/454] Loss: 0.0030 Acc:99.93%
Training:Epoch[010/030] Iteration[281/454] Loss: 0.0008 Acc:99.93%
Training:Epoch[010/030] Iteration[282/454] Loss: 0.0014 Acc:99.93%
Training:Epoch[010/030] Iteration[283/454] Loss: 0.0007 Acc:99.93%
Training:Epoch[010/030] Iteration[284/454] Loss: 0.0009 Acc:99.93%
Training:Epoch[010/030] Iteration[285/454] Loss: 0.0019 Acc:99.93%
Training:Epoch[010/030] Iteration[286/454] Loss: 0.0032 Acc:99.93%
Training:Epoch[010/030] Iteration[287/454] Loss: 0.0018 Acc:99.93%
Training:Epoch[010/030] Iteration[288/454] Loss: 0.0023 Acc:99.93%
Training:Epoch[010/030] Iteration[289/454] Loss: 0.0011 Acc:99.93%
Training:Epoch[010/030] Iteration[290/454] Loss: 0.0030 Acc:99.93%
Training:Epoch[010/030] Iteration[291/454] Loss: 0.0027 Acc:99.93%
Training:Epoch[010/030] Iteration[292/454] Loss: 0.0051 Acc:99.93%
Training:Epoch[010/030] Iteration[293/454] Loss: 0.0013 Acc:99.93%
Training:Epoch[010/030] Iteration[294/454] Loss: 0.0021 Acc:99.93%
Training:Epoch[010/030] Iteration[295/454] Loss: 0.0006 Acc:99.93%
Training:Epoch[010/030] Iteration[296/454] Loss: 0.0019 Acc:99.93%
Training:Epoch[010/030] Iteration[297/454] Loss: 0.0066 Acc:99.93%
Training:Epoch[010/030] Iteration[298/454] Loss: 0.0005 Acc:99.93%
Training:Epoch[010/030] Iteration[299/454] Loss: 0.0019 Acc:99.93%
Training:Epoch[010/030] Iteration[300/454] Loss: 0.0005 Acc:99.94%
Training:Epoch[010/030] Iteration[301/454] Loss: 0.0028 Acc:99.93%
Training:Epoch[010/030] Iteration[302/454] Loss: 0.0005 Acc:99.94%
Training:Epoch[010/030] Iteration[303/454] Loss: 0.0018 Acc:99.94%
Training:Epoch[010/030] Iteration[304/454] Loss: 0.0015 Acc:99.94%
Training:Epoch[010/030] Iteration[305/454] Loss: 0.0017 Acc:99.94%
Training:Epoch[010/030] Iteration[306/454] Loss: 0.0023 Acc:99.94%
Training:Epoch[010/030] Iteration[307/454] Loss: 0.0022 Acc:99.94%
Training:Epoch[010/030] Iteration[308/454] Loss: 0.0027 Acc:99.94%
Training:Epoch[010/030] Iteration[309/454] Loss: 0.0018 Acc:99.94%
Training:Epoch[010/030] Iteration[310/454] Loss: 0.0030 Acc:99.93%
Training:Epoch[010/030] Iteration[311/454] Loss: 0.0033 Acc:99.93%
Training:Epoch[010/030] Iteration[312/454] Loss: 0.0030 Acc:99.93%
Training:Epoch[010/030] Iteration[313/454] Loss: 0.0030 Acc:99.93%
Training:Epoch[010/030] Iteration[314/454] Loss: 0.0019 Acc:99.93%
Training:Epoch[010/030] Iteration[315/454] Loss: 0.0015 Acc:99.93%
Training:Epoch[010/030] Iteration[316/454] Loss: 0.0008 Acc:99.93%
Training:Epoch[010/030] Iteration[317/454] Loss: 0.0011 Acc:99.93%
Training:Epoch[010/030] Iteration[318/454] Loss: 0.0016 Acc:99.93%
Training:Epoch[010/030] Iteration[319/454] Loss: 0.0019 Acc:99.93%
Training:Epoch[010/030] Iteration[320/454] Loss: 0.0016 Acc:99.93%
Training:Epoch[010/030] Iteration[321/454] Loss: 0.0033 Acc:99.93%
Training:Epoch[010/030] Iteration[322/454] Loss: 0.0023 Acc:99.93%
Training:Epoch[010/030] Iteration[323/454] Loss: 0.0003 Acc:99.93%
Training:Epoch[010/030] Iteration[324/454] Loss: 0.0003 Acc:99.94%
Training:Epoch[010/030] Iteration[325/454] Loss: 0.0008 Acc:99.94%
Training:Epoch[010/030] Iteration[326/454] Loss: 0.0017 Acc:99.94%
Training:Epoch[010/030] Iteration[327/454] Loss: 0.0012 Acc:99.94%
Training:Epoch[010/030] Iteration[328/454] Loss: 0.0012 Acc:99.94%
Training:Epoch[010/030] Iteration[329/454] Loss: 0.0010 Acc:99.94%
Training:Epoch[010/030] Iteration[330/454] Loss: 0.0012 Acc:99.94%
Training:Epoch[010/030] Iteration[331/454] Loss: 0.0006 Acc:99.94%
Training:Epoch[010/030] Iteration[332/454] Loss: 0.0024 Acc:99.94%
Training:Epoch[010/030] Iteration[333/454] Loss: 0.0031 Acc:99.94%
Training:Epoch[010/030] Iteration[334/454] Loss: 0.0029 Acc:99.94%
Training:Epoch[010/030] Iteration[335/454] Loss: 0.0017 Acc:99.94%
Training:Epoch[010/030] Iteration[336/454] Loss: 0.0012 Acc:99.94%
Training:Epoch[010/030] Iteration[337/454] Loss: 0.0025 Acc:99.94%
Training:Epoch[010/030] Iteration[338/454] Loss: 0.0008 Acc:99.94%
Training:Epoch[010/030] Iteration[339/454] Loss: 0.0023 Acc:99.94%
Training:Epoch[010/030] Iteration[340/454] Loss: 0.0013 Acc:99.94%
Training:Epoch[010/030] Iteration[341/454] Loss: 0.0017 Acc:99.94%
Training:Epoch[010/030] Iteration[342/454] Loss: 0.0009 Acc:99.94%
Training:Epoch[010/030] Iteration[343/454] Loss: 0.0031 Acc:99.94%
Training:Epoch[010/030] Iteration[344/454] Loss: 0.0051 Acc:99.93%
Training:Epoch[010/030] Iteration[345/454] Loss: 0.0013 Acc:99.93%
Training:Epoch[010/030] Iteration[346/454] Loss: 0.0039 Acc:99.93%
Training:Epoch[010/030] Iteration[347/454] Loss: 0.0005 Acc:99.93%
Training:Epoch[010/030] Iteration[348/454] Loss: 0.0015 Acc:99.93%
Training:Epoch[010/030] Iteration[349/454] Loss: 0.0028 Acc:99.93%
Training:Epoch[010/030] Iteration[350/454] Loss: 0.0037 Acc:99.93%
Training:Epoch[010/030] Iteration[351/454] Loss: 0.0019 Acc:99.93%
Training:Epoch[010/030] Iteration[352/454] Loss: 0.0071 Acc:99.93%
Training:Epoch[010/030] Iteration[353/454] Loss: 0.0040 Acc:99.93%
Training:Epoch[010/030] Iteration[354/454] Loss: 0.0063 Acc:99.93%
Training:Epoch[010/030] Iteration[355/454] Loss: 0.0026 Acc:99.93%
Training:Epoch[010/030] Iteration[356/454] Loss: 0.0031 Acc:99.93%
Training:Epoch[010/030] Iteration[357/454] Loss: 0.0007 Acc:99.93%
Training:Epoch[010/030] Iteration[358/454] Loss: 0.0009 Acc:99.93%
Training:Epoch[010/030] Iteration[359/454] Loss: 0.0066 Acc:99.93%
Training:Epoch[010/030] Iteration[360/454] Loss: 0.0045 Acc:99.93%
Training:Epoch[010/030] Iteration[361/454] Loss: 0.0031 Acc:99.93%
Training:Epoch[010/030] Iteration[362/454] Loss: 0.0044 Acc:99.93%
Training:Epoch[010/030] Iteration[363/454] Loss: 0.0045 Acc:99.93%
Training:Epoch[010/030] Iteration[364/454] Loss: 0.0027 Acc:99.93%
Training:Epoch[010/030] Iteration[365/454] Loss: 0.0051 Acc:99.93%
Training:Epoch[010/030] Iteration[366/454] Loss: 0.0017 Acc:99.93%
Training:Epoch[010/030] Iteration[367/454] Loss: 0.0014 Acc:99.93%
Training:Epoch[010/030] Iteration[368/454] Loss: 0.0011 Acc:99.93%
Training:Epoch[010/030] Iteration[369/454] Loss: 0.0065 Acc:99.93%
Training:Epoch[010/030] Iteration[370/454] Loss: 0.0020 Acc:99.93%
Training:Epoch[010/030] Iteration[371/454] Loss: 0.0044 Acc:99.93%
Training:Epoch[010/030] Iteration[372/454] Loss: 0.0039 Acc:99.93%
Training:Epoch[010/030] Iteration[373/454] Loss: 0.0033 Acc:99.93%
Training:Epoch[010/030] Iteration[374/454] Loss: 0.0022 Acc:99.93%
Training:Epoch[010/030] Iteration[375/454] Loss: 0.0018 Acc:99.93%
Training:Epoch[010/030] Iteration[376/454] Loss: 0.0008 Acc:99.93%
Training:Epoch[010/030] Iteration[377/454] Loss: 0.0022 Acc:99.93%
Training:Epoch[010/030] Iteration[378/454] Loss: 0.0033 Acc:99.93%
Training:Epoch[010/030] Iteration[379/454] Loss: 0.0019 Acc:99.93%
Training:Epoch[010/030] Iteration[380/454] Loss: 0.0015 Acc:99.93%
Training:Epoch[010/030] Iteration[381/454] Loss: 0.0024 Acc:99.93%
Training:Epoch[010/030] Iteration[382/454] Loss: 0.0025 Acc:99.93%
Training:Epoch[010/030] Iteration[383/454] Loss: 0.0021 Acc:99.93%
Training:Epoch[010/030] Iteration[384/454] Loss: 0.0012 Acc:99.93%
Training:Epoch[010/030] Iteration[385/454] Loss: 0.0035 Acc:99.93%
Training:Epoch[010/030] Iteration[386/454] Loss: 0.0027 Acc:99.93%
Training:Epoch[010/030] Iteration[387/454] Loss: 0.0015 Acc:99.93%
Training:Epoch[010/030] Iteration[388/454] Loss: 0.0010 Acc:99.93%
Training:Epoch[010/030] Iteration[389/454] Loss: 0.0020 Acc:99.93%
Training:Epoch[010/030] Iteration[390/454] Loss: 0.0020 Acc:99.93%
Training:Epoch[010/030] Iteration[391/454] Loss: 0.0018 Acc:99.93%
Training:Epoch[010/030] Iteration[392/454] Loss: 0.0016 Acc:99.93%
Training:Epoch[010/030] Iteration[393/454] Loss: 0.0013 Acc:99.93%
Training:Epoch[010/030] Iteration[394/454] Loss: 0.0016 Acc:99.93%
Training:Epoch[010/030] Iteration[395/454] Loss: 0.0036 Acc:99.93%
Training:Epoch[010/030] Iteration[396/454] Loss: 0.0019 Acc:99.93%
Training:Epoch[010/030] Iteration[397/454] Loss: 0.0015 Acc:99.93%
Training:Epoch[010/030] Iteration[398/454] Loss: 0.0013 Acc:99.93%
Training:Epoch[010/030] Iteration[399/454] Loss: 0.0030 Acc:99.93%
Training:Epoch[010/030] Iteration[400/454] Loss: 0.0004 Acc:99.93%
Training:Epoch[010/030] Iteration[401/454] Loss: 0.0045 Acc:99.93%
Training:Epoch[010/030] Iteration[402/454] Loss: 0.0035 Acc:99.93%
Training:Epoch[010/030] Iteration[403/454] Loss: 0.0009 Acc:99.93%
Training:Epoch[010/030] Iteration[404/454] Loss: 0.0026 Acc:99.93%
Training:Epoch[010/030] Iteration[405/454] Loss: 0.0006 Acc:99.93%
Training:Epoch[010/030] Iteration[406/454] Loss: 0.0028 Acc:99.93%
Training:Epoch[010/030] Iteration[407/454] Loss: 0.0005 Acc:99.93%
Training:Epoch[010/030] Iteration[408/454] Loss: 0.0010 Acc:99.93%
Training:Epoch[010/030] Iteration[409/454] Loss: 0.0017 Acc:99.93%
Training:Epoch[010/030] Iteration[410/454] Loss: 0.0059 Acc:99.93%
Training:Epoch[010/030] Iteration[411/454] Loss: 0.0007 Acc:99.93%
Training:Epoch[010/030] Iteration[412/454] Loss: 0.0005 Acc:99.93%
Training:Epoch[010/030] Iteration[413/454] Loss: 0.0012 Acc:99.93%
Training:Epoch[010/030] Iteration[414/454] Loss: 0.0044 Acc:99.93%
Training:Epoch[010/030] Iteration[415/454] Loss: 0.0012 Acc:99.93%
Training:Epoch[010/030] Iteration[416/454] Loss: 0.0008 Acc:99.93%
Training:Epoch[010/030] Iteration[417/454] Loss: 0.0032 Acc:99.93%
Training:Epoch[010/030] Iteration[418/454] Loss: 0.0011 Acc:99.93%
Training:Epoch[010/030] Iteration[419/454] Loss: 0.0009 Acc:99.93%
Training:Epoch[010/030] Iteration[420/454] Loss: 0.0010 Acc:99.93%
Training:Epoch[010/030] Iteration[421/454] Loss: 0.0012 Acc:99.93%
Training:Epoch[010/030] Iteration[422/454] Loss: 0.0016 Acc:99.93%
Training:Epoch[010/030] Iteration[423/454] Loss: 0.0020 Acc:99.93%
Training:Epoch[010/030] Iteration[424/454] Loss: 0.0024 Acc:99.93%
Training:Epoch[010/030] Iteration[425/454] Loss: 0.0017 Acc:99.93%
Training:Epoch[010/030] Iteration[426/454] Loss: 0.0032 Acc:99.93%
Training:Epoch[010/030] Iteration[427/454] Loss: 0.0008 Acc:99.93%
Training:Epoch[010/030] Iteration[428/454] Loss: 0.0012 Acc:99.93%
